workerid,proliferate.condition,condition,item,persona,question,response,scenario,slide_number_in_experiment,catch_trials,personae,subject_information.age,subject_information.asses,subject_information.comments,subject_information.education,subject_information.enjoyment,subject_information.fairprice,subject_information.gender,subject_information.language,system.Browser,system.OS,system.screenH,system.screenW,time_in_minutes,error
21,condition1,screen_true,threerestaurants,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler have been recommended three restaurants.,29,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,nnm,walkinthepark,ra,Which phone is Arthur looking at in the picture?,f,Rachel would like to take a walk at the park before it gets dark. She asks Arthur for the time.,30,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_false,eating,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are browsing options for eating outside.,31,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,mm,sunny,ra,Which phone is Arthur looking at in the picture?,j,"It's sunny outside, and Rachel would like to go for a walk. She asks Arthur for the time.",32,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_underinf,outoftown,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are planning a trip out of town.,33,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,mm,picnic,ra,Which phone is Arthur looking at in the picture?,j,"Rachel and Arthur are going to have a picnic, but Rachel needs to stop at home first.",34,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_underinf,car,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking to buy a car. They have three options in mind.,35,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,mm,food,ra,Which phone is Arthur looking at in the picture?,j,Arthur and Rachel need to order food for an event. The manager just sent their quote.,36,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_underinf,newapartment,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,37,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,nnm,cousinsThanksgiving,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur want to go visit their cousins for Thanksgiving.,38,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_underinf,event,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,39,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,nnm,friendvisit,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur want to go visit a friend and need to figure out how far she lives from where they are.,40,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_true,snow,ra,Which phone is Tyler looking at in the picture?,f,"It's snowing, and Becky and Tyler are figuring out if public transit has been impacted.",41,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,mm,backcountry,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur are planning a trip to visit a friend who lives in the backcountry.,42,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_underinf,bars,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a new town. There are some bars nearby.,43,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,nm,weddingcost,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur have been invited to a wedding.,44,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_true,cafes,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler just moved to a new city. They have a list of cafes they want to try.,45,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,m,hotelroom,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel need to book a hotel room for a night. They've considered different options.,46,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_false,lake,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to go camping on a lake. They have several options.,47,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,nm,friendshouse,ra,Which phone is Arthur looking at in the picture?,f,"Rachel and Arthur want to drop by a friend's house. Her phone is dead, so she asks for the time.",48,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_true,backpacking,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go on a 3 day backpacking trip.,49,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,nm,trip,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur are planning a trip to visit a friend.,50,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_true,weekendhotel,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,51,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,m,camping,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel are out of town. They are trying to figure out a good spot for a camping trip.,52,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_true,beach,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are on a vacation trip and want to go to the beach.,53,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,nnm,elena,ra,Which phone is Arthur looking at in the picture?,f,"Elena, a friend of Arthur and Rachel, is in the US for a conference. Arthur and Rachel want to visit her.",54,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,screen_false,grandpa,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to take their grandpa fishing.,55,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
21,condition1,m,beforedark,ra,Which phone is Arthur looking at in the picture?,f,"Rachel would like to get home before it's dark. Her phone is dead, so she asks Arthur for the time.",56,[],ra,35,Yes,,2,1,1,Male,English,Firefox,Windows,1080,1920,14.37058333,
118,condition1,,training1,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,5,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,,training2,,Which of these two phones is the one Tyler is looking at?,f,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,6,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,,training3,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,7,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,threerestaurants,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler have been recommended three restaurants.,9,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nm,food,ea,Which phone is Alex looking at in the picture?,j,Alex and Eva need to order food for an event. The manager just sent their quote.,10,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,airbnb,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are looking for AirBnB apartments.,11,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,mm,sunny,ea,Which phone is Alex looking at in the picture?,j,"It's sunny outside, and Eva would like to go for a walk. She asks Alex for the time.",12,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,arearestaurants,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler have been recommended some restaurants in the area.,13,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nnm,friendsdinner,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva are going to a friend's place for dinner. Eva needs to first run some errands before going.,14,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_false,apartments,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are apartment hunting. They're visiting three places today.,15,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,mm,planeticket,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex are looking for a one-way plane ticket.,16,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,weekendhotel,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,17,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nm,weddingcost,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to a wedding.,18,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,business,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to book a hotel for a business trip.,19,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nm,walk,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex want to go for a walk. Eva is debating whether it'd be better to grab some food before.,20,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,conference,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for hotels for a conference out of state.,21,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,m,trip,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex are planning a trip to visit a friend.,22,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,cafes,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler just moved to a new city. They have a list of cafes they want to try.,23,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,mm,backcountry,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex are planning a trip to visit a friend who lives in the backcountry.,24,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,recipes,ea,Which phone is Tyler looking at in the picture?,f,Tyler is looking to cook something new and has a few recipes in mind.,25,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nm,picnic,ea,Which phone is Alex looking at in the picture?,j,"Eva and Alex are going to have a picnic, but Eva needs to stop at home first.",26,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,outoftown,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are planning a trip out of town.,27,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,m,beforedark,ea,Which phone is Alex looking at in the picture?,f,"Eva would like to get home before it's dark. Her phone is dead, so she asks Alex for the time.",28,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,bikeride,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go for a bike ride in a park out of town.,29,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nnm,apples,ea,Which phone is Alex looking at in the picture?,f,"Alex and Eva want to go apple picking, but they don't know much about what their area offers.",30,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,event,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,31,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,m,weddingdistance,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex have been invited to a wedding. They're figuring out the logistics.,32,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_false,grandpa,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to take their grandpa fishing.,33,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nm,cousinsThanksgiving,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go visit their cousins for Thanksgiving.,34,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,newapartment,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a new apartment. They narrowed down their list to three.,35,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,mm,auntThanksgiving,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to spend Thanksgiving with Alex's aunt.,36,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,beach,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are on a vacation trip and want to go to the beach.,37,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nnm,couch,ea,Which phone is Alex looking at in the picture?,f,"Eva and Alex would like to buy a new couch. She has a specific type in mind, so she asks Alex to look up the price.",38,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,car,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking to buy a car. They have three options in mind.,39,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,mm,elena,ea,Which phone is Alex looking at in the picture?,j,"Elena, a friend of Alex and Eva, is in the US for a conference. Alex and Eva want to visit her.",40,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_false,eating,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are browsing options for eating outside.,41,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nnm,movies,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go to the movies. Eva's phone is dead and she doesn't want to lose track of time.,42,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_false,lake,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to go camping on a lake. They have several options.,43,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nnm,camping,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva are out of town. They are trying to figure out a good spot for a camping trip.,44,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,bars,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a new town. There are some bars nearby.,45,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,m,walkinthepark,ea,Which phone is Alex looking at in the picture?,f,Eva would like to take a walk at the park before it gets dark. She asks Alex for the time.,46,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,backpacking,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go on a 3 day backpacking trip.,47,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,m,hotelroom,ea,Which phone is Alex looking at in the picture?,f,Alex and Eva need to book a hotel room for a night. They've considered different options.,48,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_false,tickets,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for tickets for a game.,49,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nnm,friendvisit,ea,Which phone is Alex looking at in the picture?,f,Eva and Alex want to go visit a friend and need to figure out how far she lives from where they are.,50,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_true,snow,ea,Which phone is Tyler looking at in the picture?,f,"It's snowing, and Becky and Tyler are figuring out if public transit has been impacted.",51,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,mm,reuniondistance,ea,Which phone is Alex looking at in the picture?,j,Eva has been invited to a friend reunion. She's considering driving there.,52,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_false,downstate,ea,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are visiting a friend downstate and want to avoid paying tolls.,53,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,nm,reunioncost,ea,Which phone is Alex looking at in the picture?,j,Eva and Alex have been invited to a friend reunion. They're considering driving there.,54,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,screen_underinf,van,ea,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,55,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
118,condition1,m,friendshouse,ea,Which phone is Alex looking at in the picture?,f,"Eva and Alex want to drop by a friend's house. Her phone is dead, so she asks for the time.",56,[],ea,21,Yes,,3,0,1,Female,English,Chrome,Windows,720,1280,11.74345,
74,condition1,,training1,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,5,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,,training2,,Which of these two phones is the one Tyler is looking at?,f,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,6,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,,training3,,Which of these two phones is the one Tyler is looking at?,j,A recent snowfall could have impacted public transportation. Becky and Tyler are figuring out how to get back home.,7,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,event,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,9,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,m,hotelroom,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel need to book a hotel room for a night. They've considered different options.,10,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,outoftown,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are planning a trip out of town.,11,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,mm,elena,ra,Which phone is Arthur looking at in the picture?,j,"Elena, a friend of Arthur and Rachel, is in the US for a conference. Arthur and Rachel want to visit her.",12,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_false,eating,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are browsing options for eating outside.,13,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,m,walkinthepark,ra,Which phone is Arthur looking at in the picture?,f,Rachel would like to take a walk at the park before it gets dark. She asks Arthur for the time.,14,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_false,lake,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to go camping on a lake. They have several options.,15,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nm,food,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel need to order food for an event. The manager just sent their quote.,16,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,bikeride,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to go for a bike ride in a park out of town.,17,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nnm,walk,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur want to go for a walk. Rachel is debating whether it'd be better to grab some food before.,18,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,arearestaurants,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler have been recommended some restaurants in the area.,19,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nm,apples,ra,Which phone is Arthur looking at in the picture?,f,"Arthur and Rachel want to go apple picking, but they don't know much about what their area offers.",20,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,bars,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are visiting a new town. There are some bars nearby.,21,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,mm,backcountry,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur are planning a trip to visit a friend who lives in the backcountry.,22,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,threerestaurants,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler have been recommended three restaurants.,23,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,mm,beforedark,ra,Which phone is Arthur looking at in the picture?,j,"Rachel would like to get home before it's dark. Her phone is dead, so she asks Arthur for the time.",24,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,snow,ra,Which phone is Tyler looking at in the picture?,f,"It's snowing, and Becky and Tyler are figuring out if public transit has been impacted.",25,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nnm,friendvisit,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur want to go visit a friend and need to figure out how far she lives from where they are.,26,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,weekendhotel,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler are considering some hotels for a weekend out of town.,27,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nnm,friendsdinner,ra,Which phone is Arthur looking at in the picture?,f,Arthur and Rachel are going to a friend's place for dinner. Rachel needs to first run some errands before going.,28,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,business,ra,Which phone is Tyler looking at in the picture?,f,Becky and Tyler want to book a hotel for a business trip.,29,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nnm,movies,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur want to go to the movies. Rachel's phone is dead and she doesn't want to lose track of time.,30,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,conference,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for hotels for a conference out of state.,31,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,m,weddingcost,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur have been invited to a wedding.,32,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_false,grandpa,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler want to take their grandpa fishing.,33,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nnm,trip,ra,Which phone is Arthur looking at in the picture?,f,Rachel and Arthur are planning a trip to visit a friend.,34,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_true,recipes,ra,Which phone is Tyler looking at in the picture?,f,Tyler is looking to cook something new and has a few recipes in mind.,35,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,nm,reunioncost,ra,Which phone is Arthur looking at in the picture?,j,Rachel and Arthur have been invited to a friend reunion. They're considering driving there.,36,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
74,condition1,screen_underinf,van,ra,Which phone is Tyler looking at in the picture?,j,Becky and Tyler are looking for a venue for an event.,37,[],ra,46,Confused,I would have liked to have some more indepth instructions.  I was clicking on the phone quite awhile before realizing I had to type in the number.,4,1,1,Female,English,Chrome,Windows,864,1536,16.10038333,
